commit_message,date,lines_added,author,repo,week,year,year_week,commits_per_week,sentiment_score,burnout_label
"[BE][CD] Always build small wheels for CUDA Linux and remove CUDA 12.8/12.9 (#180612)

 ## Summary

  - CUDA Linux wheel builds now always use nvidia libs from pypi (small wheels) instead of conditionally bundling CUDA shared libraries into the wheel
  - Removed the PYTORCH_EXTRA_INSTALL_REQUIREMENTS check from build_cuda.sh and the entire large-wheel bundling code path (~90 lines of DEPS_LIST/DEPS_SONAME entries for cudnn, cublas, nvrtc, cupti, etc.)
  - Static linking flags (USE_STATIC_CUDNN, USE_STATIC_NCCL, ATEN_STATIC_CUDA, USE_CUDA_STATIC_LINK) default to 0; USE_CUPTI_SO defaults to 1
  - Removed CUDA 12.8 and 12.9 from the TORCH_CUDA_ARCH_LIST case statement as these versions are no longer shipped

  Note: PYTORCH_EXTRA_INSTALL_REQUIREMENTS is still used in setup.py, generate_binary_build_matrix.py, binary_populate_env.sh, and workflow templates to define and propagate pip install requirements — only the build_cuda.sh branching on it is removed.

  ## Test plan

  - Verify CUDA 12.6 manywheel build succeeds with small wheel RPATHs
  - Verify CUDA 13.0/13.2 manywheel builds succeed
  - Verify wheel installs correctly and finds nvidia pypi packages at runtime
  - Confirm CUDA 12.8/12.9 builds are not triggered in CI matrix
Pull Request resolved: https://github.com/pytorch/pytorch/pull/180612
Approved by: https://github.com/malfet",2026-04-20 14:07:36+00:00,38,atalman,pytorch/pytorch,17,2026,2026-17,1,0.8779,High Burnout
"[AOTI] Add FP8 header files in aoti shim.h (#178120)

Add FP8 header files in aoti shim.h to support FP8 aoti.
The generated wrapper.cpp uses at::Float8_* . If the Float8 declaration header is not explicitly included, at::Float8_* will not be visible, and compilation will fail.

Pull Request resolved: https://github.com/pytorch/pytorch/pull/178120
Approved by: https://github.com/desertfire",2026-04-20 13:59:38+00:00,26,CaoE,pytorch/pytorch,17,2026,2026-17,1,0.4019,High Burnout
"Fix test_hf_logging_logger CI hang by dropping transformers import (#180793)

## Summary

`test/export/test_export.py::TestOneOffModelExportResult::test_hf_logging_logger` has been intermittently hanging in CI for >30 minutes (SIGTERM exit code 124, both retries hit the same wall-clock timeout).

Root cause: the test imports `transformers` inside its body. Transformers v5 transitively imports `huggingface_hub`, and with a cold CI cache the import can stall on HF Hub I/O.

The test doesn't actually exercise any `transformers`-specific behavior — `transformers.utils.logging.get_logger` just returns a stdlib `logging.Logger` with a monkey-patched `warning_once` method (see `transformers/utils/logging.py` in v5). This PR replicates that pattern directly with `unittest.mock.patch.object` and drops both the `transformers` import and the `TEST_TRANSFORMERS` skip gate. The regression guard — that `logger.warning_once` calls don't produce tensor ops in the exported graph — is preserved.

## Test plan

- [ ] CI: `pull / linux-jammy-py3.10-gcc11 / test (default, 3, 5)` should no longer time out on this test.
- [x] Locally: `pytest test/export/test_export.py::TestOneOffModelExportResult::test_hf_logging_logger -v` passes.

Authored with Claude.
Pull Request resolved: https://github.com/pytorch/pytorch/pull/180793
Approved by: https://github.com/bobrenjc93",2026-04-20 13:55:52+00:00,20,Aaron Orenstein,pytorch/pytorch,17,2026,2026-17,3,0.128,Low Burnout
"Replace MPSGraph count_nonzero with custom Metal kernel (#180725)

Migrate count_nonzero to native Metal by extending the existing sum reduction kernels with a third LoadMode variant that counts nonzero elements.

Refactor the NAN_TO_ZERO bool template parameter in ReduceOps.metal to a LoadMode enum with three values: `LOAD_IDENTITY` (sum), `LOAD_NAN_TO_ZERO` (nansum), and `LOAD_NONZERO` (count_nonzero — contributes 1 per nonzero, 0 otherwise). The sum_reduction, sum_reduction_outer, and sum_reduction_inner templates all share the same load dispatch; the compiler eliminates dead branches per instantiation. Even though output is 64-bit integer,  accumulates partial counts in `uint32` rather than `long` as tensor dimension is always less that in32 on Metal.

Register count_nonzero_{,_outer,_inner}_<TI>_long kernels for all supported input dtypes (float/half/bfloat/{int,long,short,char,uchar}/bool/float2/half2). Host-side count_nonzero_mps now builds a TensorIterator via make_reduction and dispatches to sum_nansum_kernel_mps with prefix ""count_nonzero_""

Remove `MPSReductionType::COUNT_NONZERO` and its MPSGraph branch.

Tweaked the two-pass full-reduction path to always dispatch pass 2 with `LOAD_IDENTITY` (plain sum), regardless of pass-1 mode: pass 1 has already applied the load-mode transform (NaN-to-zero, nonzero-as-one), so pass 2 only needs to combine the partials.

Benchmark vs torch 2.11 MPSGraph (median us, M4 Max):

| shape       | op    | dtype   | 2.11 | new  | speedup |
|-------------|-------|---------|------|------|---------|
| (10000,)    | full  | float32 | 14.0 |  8.1 | 1.73x   |
| (1000000,)  | full  | float32 | 14.2 | 10.8 | 1.31x   |
| (1024,1024) | full  | float32 | 16.4 | 11.6 | 1.41x   |
| (1024,1024) | dim=0 | float32 | 13.0 |  6.0 | 2.18x   |
| (1024,1024) | dim=1 | float32 | 12.9 |  4.9 | 2.62x   |
| (4096,4096) | full  | float32 |131.2 |121.9 | 1.08x   |
| (4096,4096) | dim=0 | float32 |132.4 |127.1 | 1.04x   |
| (1024,1024) | full  | int64   | 15.5 | 12.8 | 1.21x   |
| (1024,1024) | dim=0 | int64   | 12.9 |  7.6 | 1.70x   |
| (1024,1024) | dim=0 | float16 | 14.7 |  4.7 | 3.13x   |
| (1024,1024) | full  | bool    | 15.1 | 11.2 | 1.34x   |
| (1024,1024) | dim=0 | bool    | 13.2 |  4.8 | 2.76x   |
| (4096,4096) | dim=0 | bool    | 48.8 | 26.2 | 1.86x   |

Dim reductions see parity or 1.7–3x speedups across dtypes.

<details>
<summary>Benchmark script</summary>

```python
import torch
import torch.utils.benchmark as benchmark
import itertools

shapes_and_dims = [
    ((10_000,), None),
    ((1_000_000,), None),
    ((1024, 1024), None),
    ((1024, 1024), 0),
    ((1024, 1024), 1),
    ((4096, 4096), None),
    ((4096, 4096), 0),
    ((4096, 4096), 1),
]
sparsities = [0.2, 0.5, 0.8]

def make_input(shape, sparsity, dtype, device):
    if dtype == torch.bool:
        return torch.rand(shape, device=device) < sparsity
    x = torch.randn(shape, device=device, dtype=dtype)
    mask = torch.rand(shape, device=device) >= sparsity
    x[mask] = 0
    return x

def bench(x, dim):
    stmt = ""torch.count_nonzero(x)"" if dim is None else ""torch.count_nonzero(x, dim=d)""
    t = benchmark.Timer(stmt=stmt, globals={""torch"": torch, ""x"": x, ""d"": dim}, num_threads=1)
    for _ in range(2):
        result = t.timeit(500)
    return result.median

for (shape, dim), sparsity in itertools.product(shapes_and_dims, sparsities):
    x = make_input(shape, sparsity, torch.float32, ""mps"")
    m = bench(x, dim) * 1e6
    print(f""{str(shape):>14} {str(dim):>5} {sparsity:>5.2f} {m:>12.2f}"")
```
</details>
Pull Request resolved: https://github.com/pytorch/pytorch/pull/180725
Approved by: https://github.com/Skylion007
ghstack dependencies: #180709",2026-04-19 20:30:43+00:00,133,Nikita Shulga,pytorch/pytorch,16,2026,2026-16,4,0.6597,Low Burnout
"Revert ""Remove unused branches for CUDA <12.1 (#171588)""

This reverts commit 0951ec02f928b345bda5fc37cd9721bd6dce15fb.

Reverted https://github.com/pytorch/pytorch/pull/171588 on behalf of https://github.com/jithunnair-amd due to Sorry, but I need to revert your PR because it broke ROCm CI on main: https://hud.pytorch.org/hud/pytorch/pytorch/aea31e0c306e2315bf6d84255e0dde7adf09762a/1?per_page=50&name_filter=trunk%20.*rocm&useRegexFilter=true&mergeEphemeralLF=true ([comment](https://github.com/pytorch/pytorch/pull/171588#issuecomment-4280803102))",2026-04-20 12:43:30+00:00,121,PyTorch MergeBot,pytorch/pytorch,17,2026,2026-17,13,-0.5023,Low Burnout
"Workaround for nvrtcCompileProgram changing locale in CUDA < 12.6.2 (#180569)

There is a bug in CUDA 11.7 until CUDA 12.6.2 which changes the current thread locale when calling nvrtcCompileProgram.
See e.g. https://stackoverflow.com/questions/74044994 This also includes the encoding used by Python by default for e.g. subsequent invocations of `subprocess` calls. When the user environment is now set to e.g. UTF-8 and changed by CUDA (to ASCII/ANSI_X3.4-1968) Python will fail to decode UTF-8 output from programs invoked.
This happens e.g. in `test_torch` which calls `from scipy import stats` which runs `lscpu` and errors with something like
> UnicodeDecodeError: 'ascii' codec can't decode byte 0xc3 in position 96: ordinal not in range(128)

Fix by wrapping the nvrtcCompileProgram saving and restoring the thread locale.

See previous PR #121822
Pull Request resolved: https://github.com/pytorch/pytorch/pull/180569
Approved by: https://github.com/Skylion007",2026-04-20 10:21:54+00:00,35,Alexander Grund,pytorch/pytorch,17,2026,2026-17,2,0.3182,High Burnout
"Revert ""Run clang-tidy with modernize-use-starts-ends-with (#179458)""

This reverts commit 1cf9d1a9f79c768f4755abf68ce614f7c59139a4.

Reverted https://github.com/pytorch/pytorch/pull/179458 on behalf of https://github.com/pytorch-auto-revert due to Reverted automatically by pytorch's autorevert, to avoid this behaviour add the tag autorevert: disable ([comment](https://github.com/pytorch/pytorch/pull/179458#issuecomment-4279459107))",2026-04-20 09:38:32+00:00,46,PyTorch MergeBot,pytorch/pytorch,17,2026,2026-17,13,0.0,Low Burnout
"Remove checks for CUDNN 7 (#170506)

The removed checks always hold.

Pull Request resolved: https://github.com/pytorch/pytorch/pull/170506
Approved by: https://github.com/eqy",2026-04-20 09:32:47+00:00,2,Yuanyuan Chen,pytorch/pytorch,17,2026,2026-17,5,0.5423,Low Burnout
"[DeviceMesh] Enforce 2-level Layouts (#172089)

Using a fully-general recursive unbounded IntTuple to represent Layouts has demonstrated to be prone to pitfalls in the past (e.g., ambiguity between ints and singleton tuples, breakeges in code that wasn't expecting the nested tuples that occur when flattening non-contiguous dims, ...).

In practice, though, we don't need all this generality:
- We need one first topmost level in order to clearly separate the logical dimensions of the DeviceMesh
- And within each such dimension we actually want to renounce any structure and use the most flattened/coalesced/compact representation possible (because, in fact, we want to recover a ""canonical"" representation for each dimension).

In order to reduce ambiguity and complexity, we can also choose to disallow plain ints.

Given all this, we realize it would be much safer/easier/better to represent our layouts as `tuple[tuple[int, ...], ...]`, i.e., a structure which is always 2-level deep.

This PR does precisely this, but for better usability it encapsulates this structure into some helper classes:
- `_FlatLayout` is used to encode `tuple[int, ...]`, with its constructor taking care of flattening and coalescing, and methods that mimic most standard pycute functions but which preserve the flat invariant
- `_ListOfFlatLayouts` corresponds to `tuple[_FlatLayout, ...]`, i.e., `tuple[tuple[int, ...], ...]`, and contains the methods that rely on or manipulate multiple well-separated dimensions.
Pull Request resolved: https://github.com/pytorch/pytorch/pull/172089
Approved by: https://github.com/fduwjj",2026-04-17 13:45:03+00:00,283,Luca Wehrstedt,pytorch/pytorch,16,2026,2026-16,2,0.9593,High Burnout
"[doc][xpu]Update get start xpu for release 2.12 (#180659)

- fix Supported OS
- fix grammar
- update previous versions installation
Pull Request resolved: https://github.com/pytorch/pytorch/pull/180659
Approved by: https://github.com/EikanWang",2026-04-20 09:11:44+00:00,9,"Zheng, Zhaoqiong",pytorch/pytorch,17,2026,2026-17,1,0.7003,High Burnout
"[shard prop] norm ops (#176992)

Pull Request resolved: https://github.com/pytorch/pytorch/pull/176992
Approved by: https://github.com/zpcore",2026-04-20 04:29:13+00:00,173,Pian Pawakapan,pytorch/pytorch,17,2026,2026-17,1,0.5423,High Burnout
"Run clang-tidy with modernize-use-starts-ends-with (#179458)

C++20 provides starts/ends_with member functions for string_view
.
Prior to C++20, the common pattern to perform this check was to use
find/rfind/substr and compare the resulting index with 0 or N-1.
This PR replaces those instances with starts/ends_with.

All the changes (except in c10/util/string_view.h) were done using
clang-tidy with [modernize-use-starts-ends-with][1] check enabled.

PyTorch now supports C++20 https://github.com/pytorch/pytorch/issues/176662

[1]: https://clang.llvm.org/extra/clang-tidy/checks/modernize/use-starts-ends-with.html
Pull Request resolved: https://github.com/pytorch/pytorch/pull/179458
Approved by: https://github.com/Skylion007, https://github.com/cyyever",2026-04-20 07:56:32+00:00,32,lakshayg,pytorch/pytorch,17,2026,2026-17,1,0.7184,High Burnout
"[Profiler][PrivateUse1] Make `PrivateUse1ProfilerRegistry::registerWithKineto()` private to fix data race (#180332)

Fixes #180331

### Summary

Move `PrivateUse1ProfilerRegistry::registerWithKineto()` from `public` to `private` to eliminate a thread-safety bug introduced by the method's implicit lock requirement not being enforced at the API boundary.

### Problem

`registerWithKineto()` reads and writes `factory_` and `registered_with_kineto_` without acquiring `mutex_`. All **internal** callers (`registerFactory`, `onKinetoInit`) correctly hold `mutex_` before calling it, but because the method was declared `public`, **external** callers could invoke it lock-free, creating a data race.

Pull Request resolved: https://github.com/pytorch/pytorch/pull/180332
Approved by: https://github.com/Skylion007",2026-04-20 02:56:18+00:00,4,KarhouTam,pytorch/pytorch,17,2026,2026-17,2,0.7717,High Burnout
